"customer_id","first_name","last_name","email","active","payment_id","staff_id","rental_id","amount","date_of_payment","time_of_payment"
57,EVELYN,MORGAN,EVELYN.MORGAN@sakilacustomer.org,1,1573,2,4226,4.99,2005-07-07,"12:37:56"
57,EVELYN,MORGAN,EVELYN.MORGAN@sakilacustomer.org,1,1574,1,5060,4.99,2005-07-09,"04:28:03"
57,EVELYN,MORGAN,EVELYN.MORGAN@sakilacustomer.org,1,1575,1,5694,0.99,2005-07-10,"09:40:38"
57,EVELYN,MORGAN,EVELYN.MORGAN@sakilacustomer.org,1,1576,2,5948,2.99,2005-07-10,"23:12:08"
57,EVELYN,MORGAN,EVELYN.MORGAN@sakilacustomer.org,1,1577,2,6482,4.99,2005-07-12,"01:50:21"
57,EVELYN,MORGAN,EVELYN.MORGAN@sakilacustomer.org,1,1578,1,6494,1.99,2005-07-12,"02:42:51"
57,EVELYN,MORGAN,EVELYN.MORGAN@sakilacustomer.org,1,1579,2,6649,4.99,2005-07-12,"10:51:09"
57,EVELYN,MORGAN,EVELYN.MORGAN@sakilacustomer.org,1,1580,2,8249,5.99,2005-07-29,"00:48:44"
57,EVELYN,MORGAN,EVELYN.MORGAN@sakilacustomer.org,1,1581,1,9086,0.99,2005-07-30,"08:18:46"
57,EVELYN,MORGAN,EVELYN.MORGAN@sakilacustomer.org,1,1582,2,9136,0.99,2005-07-30,"10:07:20"
57,EVELYN,MORGAN,EVELYN.MORGAN@sakilacustomer.org,1,1583,1,9211,1.99,2005-07-30,"12:59:45"
57,EVELYN,MORGAN,EVELYN.MORGAN@sakilacustomer.org,1,1584,1,9703,0.99,2005-07-31,"07:34:52"
57,EVELYN,MORGAN,EVELYN.MORGAN@sakilacustomer.org,1,1585,2,9812,2.99,2005-07-31,"11:28:07"
57,EVELYN,MORGAN,EVELYN.MORGAN@sakilacustomer.org,1,1586,2,10169,4.99,2005-07-31,"23:27:13"
57,EVELYN,MORGAN,EVELYN.MORGAN@sakilacustomer.org,1,1587,2,12925,5.99,2005-08-19,"04:59:01"
57,EVELYN,MORGAN,EVELYN.MORGAN@sakilacustomer.org,1,1588,2,13163,0.99,2005-08-19,"13:29:46"
57,EVELYN,MORGAN,EVELYN.MORGAN@sakilacustomer.org,1,1589,2,13743,0.99,2005-08-20,"10:51:27"
57,EVELYN,MORGAN,EVELYN.MORGAN@sakilacustomer.org,1,1590,2,13929,9.99,2005-08-20,"17:13:48"
57,EVELYN,MORGAN,EVELYN.MORGAN@sakilacustomer.org,1,1591,2,15571,0.99,2005-08-23,"05:26:30"
57,EVELYN,MORGAN,EVELYN.MORGAN@sakilacustomer.org,1,1592,2,15871,9.99,2005-08-23,"16:24:24"
58,JEAN,BELL,JEAN.BELL@sakilacustomer.org,1,1593,1,230,0.99,2005-05-26,"11:31:50"
58,JEAN,BELL,JEAN.BELL@sakilacustomer.org,1,1594,2,276,7.99,2005-05-26,"17:16:07"
58,JEAN,BELL,JEAN.BELL@sakilacustomer.org,1,1595,2,761,0.99,2005-05-29,"11:09:01"
58,JEAN,BELL,JEAN.BELL@sakilacustomer.org,1,1596,1,2191,4.99,2005-06-18,"01:33:09"
58,JEAN,BELL,JEAN.BELL@sakilacustomer.org,1,1597,2,2543,0.99,2005-06-19,"02:14:11"
58,JEAN,BELL,JEAN.BELL@sakilacustomer.org,1,1598,1,2906,0.99,2005-06-20,"03:04:56"
58,JEAN,BELL,JEAN.BELL@sakilacustomer.org,1,1599,1,3685,4.99,2005-07-06,"09:30:45"
58,JEAN,BELL,JEAN.BELL@sakilacustomer.org,1,1600,2,4131,4.99,2005-07-07,"07:53:18"
58,JEAN,BELL,JEAN.BELL@sakilacustomer.org,1,1601,2,5439,1.99,2005-07-09,"21:39:35"
58,JEAN,BELL,JEAN.BELL@sakilacustomer.org,1,1602,1,7063,9.99,2005-07-27,"03:52:27"
58,JEAN,BELL,JEAN.BELL@sakilacustomer.org,1,1603,2,7487,4.99,2005-07-27,"19:32:45"
58,JEAN,BELL,JEAN.BELL@sakilacustomer.org,1,1604,1,8853,0.99,2005-07-29,"23:34:21"
58,JEAN,BELL,JEAN.BELL@sakilacustomer.org,1,1605,2,9561,2.99,2005-07-31,"02:22:13"
58,JEAN,BELL,JEAN.BELL@sakilacustomer.org,1,1606,2,10037,2.99,2005-07-31,"18:48:08"
58,JEAN,BELL,JEAN.BELL@sakilacustomer.org,1,1607,1,10068,4.99,2005-07-31,"19:39:38"
58,JEAN,BELL,JEAN.BELL@sakilacustomer.org,1,1608,2,10256,4.99,2005-08-01,"02:47:11"
58,JEAN,BELL,JEAN.BELL@sakilacustomer.org,1,1609,1,10668,0.99,2005-08-01,"17:00:27"
58,JEAN,BELL,JEAN.BELL@sakilacustomer.org,1,1610,1,11416,6.99,2005-08-02,"19:44:04"
58,JEAN,BELL,JEAN.BELL@sakilacustomer.org,1,1611,2,12292,8.99,2005-08-18,"05:08:54"
58,JEAN,BELL,JEAN.BELL@sakilacustomer.org,1,1612,1,13194,6.99,2005-08-19,"14:34:12"
58,JEAN,BELL,JEAN.BELL@sakilacustomer.org,1,1613,1,13207,3.99,2005-08-19,"15:14:38"
58,JEAN,BELL,JEAN.BELL@sakilacustomer.org,1,1614,1,13930,2.99,2005-08-20,"17:15:06"
58,JEAN,BELL,JEAN.BELL@sakilacustomer.org,1,1615,2,13973,4.99,2005-08-20,"18:52:43"
58,JEAN,BELL,JEAN.BELL@sakilacustomer.org,1,1616,2,14305,5.99,2005-08-21,"07:29:05"
58,JEAN,BELL,JEAN.BELL@sakilacustomer.org,1,1617,1,14665,6.99,2005-08-21,"19:49:46"
58,JEAN,BELL,JEAN.BELL@sakilacustomer.org,1,1618,1,14989,4.99,2005-08-22,"07:47:07"
58,JEAN,BELL,JEAN.BELL@sakilacustomer.org,1,1619,2,15326,0.99,2006-02-14,"15:16:03"
59,CHERYL,MURPHY,CHERYL.MURPHY@sakilacustomer.org,1,1620,2,212,4.99,2005-05-26,"08:34:41"
59,CHERYL,MURPHY,CHERYL.MURPHY@sakilacustomer.org,1,1621,2,951,2.99,2005-05-30,"16:10:35"
59,CHERYL,MURPHY,CHERYL.MURPHY@sakilacustomer.org,1,1622,1,1154,5.99,2005-05-31,"21:42:09"
59,CHERYL,MURPHY,CHERYL.MURPHY@sakilacustomer.org,1,1623,1,1269,2.99,2005-06-15,"07:29:59"
59,CHERYL,MURPHY,CHERYL.MURPHY@sakilacustomer.org,1,1624,1,1728,3.99,2005-06-16,"15:29:29"
59,CHERYL,MURPHY,CHERYL.MURPHY@sakilacustomer.org,1,1625,1,2921,3.99,2005-06-20,"04:13:04"
59,CHERYL,MURPHY,CHERYL.MURPHY@sakilacustomer.org,1,1626,2,4148,2.99,2005-07-07,"08:36:58"
59,CHERYL,MURPHY,CHERYL.MURPHY@sakilacustomer.org,1,1627,1,4384,4.99,2005-07-07,"20:46:45"
59,CHERYL,MURPHY,CHERYL.MURPHY@sakilacustomer.org,1,1628,1,4631,4.99,2005-07-08,"08:38:22"
59,CHERYL,MURPHY,CHERYL.MURPHY@sakilacustomer.org,1,1629,1,4891,3.99,2005-07-08,"20:06:19"
59,CHERYL,MURPHY,CHERYL.MURPHY@sakilacustomer.org,1,1630,2,5195,8.99,2005-07-09,"10:39:31"
59,CHERYL,MURPHY,CHERYL.MURPHY@sakilacustomer.org,1,1631,1,5207,3.99,2005-07-09,"11:15:44"
59,CHERYL,MURPHY,CHERYL.MURPHY@sakilacustomer.org,1,1632,1,5830,4.99,2005-07-10,"16:34:00"
59,CHERYL,MURPHY,CHERYL.MURPHY@sakilacustomer.org,1,1633,1,7991,4.99,2005-07-28,"14:45:45"
59,CHERYL,MURPHY,CHERYL.MURPHY@sakilacustomer.org,1,1634,2,8643,4.99,2005-07-29,"14:45:23"
59,CHERYL,MURPHY,CHERYL.MURPHY@sakilacustomer.org,1,1635,1,9469,8.99,2005-07-30,"22:56:34"
59,CHERYL,MURPHY,CHERYL.MURPHY@sakilacustomer.org,1,1636,2,9573,6.99,2005-07-31,"02:45:38"
59,CHERYL,MURPHY,CHERYL.MURPHY@sakilacustomer.org,1,1637,2,11396,4.99,2005-08-02,"18:48:29"
59,CHERYL,MURPHY,CHERYL.MURPHY@sakilacustomer.org,1,1638,1,12833,5.99,2005-08-19,"01:42:28"
59,CHERYL,MURPHY,CHERYL.MURPHY@sakilacustomer.org,1,1639,2,13282,2.99,2005-08-19,"18:08:18"
59,CHERYL,MURPHY,CHERYL.MURPHY@sakilacustomer.org,1,1640,1,13573,2.99,2005-08-20,"05:10:14"
59,CHERYL,MURPHY,CHERYL.MURPHY@sakilacustomer.org,1,1641,2,13921,4.99,2005-08-20,"16:57:11"
59,CHERYL,MURPHY,CHERYL.MURPHY@sakilacustomer.org,1,1642,1,14135,5.99,2005-08-21,"01:53:54"
59,CHERYL,MURPHY,CHERYL.MURPHY@sakilacustomer.org,1,1643,1,14977,5.99,2005-08-22,"07:12:53"
59,CHERYL,MURPHY,CHERYL.MURPHY@sakilacustomer.org,1,1644,2,15271,5.99,2005-08-22,"18:48:48"
59,CHERYL,MURPHY,CHERYL.MURPHY@sakilacustomer.org,1,1645,2,15744,4.99,2005-08-23,"12:15:51"
59,CHERYL,MURPHY,CHERYL.MURPHY@sakilacustomer.org,1,1646,2,15905,2.99,2005-08-23,"17:33:04"
60,MILDRED,BAILEY,MILDRED.BAILEY@sakilacustomer.org,1,1647,1,318,4.99,2005-05-26,"23:37:39"
60,MILDRED,BAILEY,MILDRED.BAILEY@sakilacustomer.org,1,1648,2,706,1.99,2005-05-29,"03:05:49"
60,MILDRED,BAILEY,MILDRED.BAILEY@sakilacustomer.org,1,1649,2,934,2.99,2005-05-30,"13:24:46"
60,MILDRED,BAILEY,MILDRED.BAILEY@sakilacustomer.org,1,1650,2,1482,4.99,2005-06-15,"21:18:16"
60,MILDRED,BAILEY,MILDRED.BAILEY@sakilacustomer.org,1,1651,2,2394,4.99,2005-06-18,"15:42:30"
60,MILDRED,BAILEY,MILDRED.BAILEY@sakilacustomer.org,1,1652,2,3473,2.99,2005-07-05,"22:57:34"
60,MILDRED,BAILEY,MILDRED.BAILEY@sakilacustomer.org,1,1653,1,3849,2.99,2005-07-06,"16:49:43"
60,MILDRED,BAILEY,MILDRED.BAILEY@sakilacustomer.org,1,1654,1,6282,5.99,2005-07-11,"16:46:22"
60,MILDRED,BAILEY,MILDRED.BAILEY@sakilacustomer.org,1,1655,2,7067,0.99,2005-07-27,"03:55:10"
60,MILDRED,BAILEY,MILDRED.BAILEY@sakilacustomer.org,1,1656,1,7331,3.99,2005-07-27,"13:57:50"
60,MILDRED,BAILEY,MILDRED.BAILEY@sakilacustomer.org,1,1657,1,7494,0.99,2005-07-27,"19:56:31"
60,MILDRED,BAILEY,MILDRED.BAILEY@sakilacustomer.org,1,1658,1,9356,4.99,2005-07-30,"18:36:24"
60,MILDRED,BAILEY,MILDRED.BAILEY@sakilacustomer.org,1,1659,1,9761,4.99,2005-07-31,"09:31:54"
60,MILDRED,BAILEY,MILDRED.BAILEY@sakilacustomer.org,1,1660,2,10680,0.99,2005-08-01,"17:28:05"
60,MILDRED,BAILEY,MILDRED.BAILEY@sakilacustomer.org,1,1661,1,11092,4.99,2005-08-02,"07:58:50"
60,MILDRED,BAILEY,MILDRED.BAILEY@sakilacustomer.org,1,1662,1,11404,8.99,2005-08-02,"19:12:40"
60,MILDRED,BAILEY,MILDRED.BAILEY@sakilacustomer.org,1,1663,1,12084,1.99,2005-08-17,"22:16:49"
60,MILDRED,BAILEY,MILDRED.BAILEY@sakilacustomer.org,1,1664,2,12614,7.99,2005-08-18,"17:16:03"
60,MILDRED,BAILEY,MILDRED.BAILEY@sakilacustomer.org,1,1665,1,15093,2.99,2005-08-22,"11:39:03"
60,MILDRED,BAILEY,MILDRED.BAILEY@sakilacustomer.org,1,1666,1,15318,2.99,2005-08-22,"20:15:16"
60,MILDRED,BAILEY,MILDRED.BAILEY@sakilacustomer.org,1,1667,1,15618,5.99,2005-08-23,"07:07:58"
60,MILDRED,BAILEY,MILDRED.BAILEY@sakilacustomer.org,1,1668,1,15632,0.99,2005-08-23,"07:30:26"
60,MILDRED,BAILEY,MILDRED.BAILEY@sakilacustomer.org,1,1669,1,15649,2.99,2005-08-23,"08:28:03"
60,MILDRED,BAILEY,MILDRED.BAILEY@sakilacustomer.org,1,1670,2,12489,9.98,2006-02-14,"15:16:03"
60,MILDRED,BAILEY,MILDRED.BAILEY@sakilacustomer.org,1,1671,2,14741,0.0,2006-02-14,"15:16:03"
61,KATHERINE,RIVERA,KATHERINE.RIVERA@sakilacustomer.org,1,1672,1,1157,0.99,2005-05-31,"22:47:45"
61,KATHERINE,RIVERA,KATHERINE.RIVERA@sakilacustomer.org,1,1673,1,7027,7.99,2005-07-27,"02:50:15"
61,KATHERINE,RIVERA,KATHERINE.RIVERA@sakilacustomer.org,1,1674,2,7071,1.99,2005-07-27,"04:01:15"
61,KATHERINE,RIVERA,KATHERINE.RIVERA@sakilacustomer.org,1,1675,2,8029,6.99,2005-07-28,"16:11:21"
61,KATHERINE,RIVERA,KATHERINE.RIVERA@sakilacustomer.org,1,1676,2,8075,4.99,2005-07-28,"17:37:28"
61,KATHERINE,RIVERA,KATHERINE.RIVERA@sakilacustomer.org,1,1677,1,8651,3.99,2005-07-29,"15:02:18"
61,KATHERINE,RIVERA,KATHERINE.RIVERA@sakilacustomer.org,1,1678,2,9597,6.99,2005-07-31,"03:29:07"
61,KATHERINE,RIVERA,KATHERINE.RIVERA@sakilacustomer.org,1,1679,2,10549,0.99,2005-08-01,"12:46:39"
61,KATHERINE,RIVERA,KATHERINE.RIVERA@sakilacustomer.org,1,1680,2,11379,2.99,2005-08-02,"18:16:55"
61,KATHERINE,RIVERA,KATHERINE.RIVERA@sakilacustomer.org,1,1681,1,12072,9.99,2005-08-17,"21:50:25"
61,KATHERINE,RIVERA,KATHERINE.RIVERA@sakilacustomer.org,1,1682,1,13450,0.99,2005-08-20,"00:18:15"
61,KATHERINE,RIVERA,KATHERINE.RIVERA@sakilacustomer.org,1,1683,1,13830,0.99,2005-08-20,"13:57:59"
61,KATHERINE,RIVERA,KATHERINE.RIVERA@sakilacustomer.org,1,1684,2,15089,6.99,2005-08-22,"11:34:06"
61,KATHERINE,RIVERA,KATHERINE.RIVERA@sakilacustomer.org,1,1685,1,15681,1.99,2005-08-23,"09:35:34"
62,JOAN,COOPER,JOAN.COOPER@sakilacustomer.org,1,1686,2,885,0.99,2005-05-30,"06:54:28"
62,JOAN,COOPER,JOAN.COOPER@sakilacustomer.org,1,1687,1,947,4.99,2005-05-30,"15:36:57"
62,JOAN,COOPER,JOAN.COOPER@sakilacustomer.org,1,1688,2,1241,6.99,2005-06-15,"04:59:43"
62,JOAN,COOPER,JOAN.COOPER@sakilacustomer.org,1,1689,1,1486,0.99,2005-06-15,"21:25:30"
62,JOAN,COOPER,JOAN.COOPER@sakilacustomer.org,1,1690,1,1587,0.99,2005-06-16,"04:52:28"
62,JOAN,COOPER,JOAN.COOPER@sakilacustomer.org,1,1691,2,3021,4.99,2005-06-20,"11:13:01"
62,JOAN,COOPER,JOAN.COOPER@sakilacustomer.org,1,1692,1,3035,5.99,2005-06-20,"12:17:03"
62,JOAN,COOPER,JOAN.COOPER@sakilacustomer.org,1,1693,1,3287,0.99,2005-06-21,"06:32:39"
62,JOAN,COOPER,JOAN.COOPER@sakilacustomer.org,1,1694,1,3327,3.99,2005-06-21,"09:04:50"
62,JOAN,COOPER,JOAN.COOPER@sakilacustomer.org,1,1695,2,3843,2.99,2005-07-06,"16:35:40"
62,JOAN,COOPER,JOAN.COOPER@sakilacustomer.org,1,1696,2,4159,4.99,2005-07-07,"09:10:57"
62,JOAN,COOPER,JOAN.COOPER@sakilacustomer.org,1,1697,2,5292,2.99,2005-07-09,"15:16:54"
62,JOAN,COOPER,JOAN.COOPER@sakilacustomer.org,1,1698,2,8360,4.99,2005-07-29,"05:08:00"
62,JOAN,COOPER,JOAN.COOPER@sakilacustomer.org,1,1699,2,10080,0.99,2005-07-31,"20:07:10"
62,JOAN,COOPER,JOAN.COOPER@sakilacustomer.org,1,1700,1,10815,2.99,2005-08-01,"22:46:21"
62,JOAN,COOPER,JOAN.COOPER@sakilacustomer.org,1,1701,1,11297,5.99,2005-08-02,"15:22:47"
62,JOAN,COOPER,JOAN.COOPER@sakilacustomer.org,1,1702,1,11988,0.99,2005-08-17,"18:23:50"
62,JOAN,COOPER,JOAN.COOPER@sakilacustomer.org,1,1703,2,13512,8.99,2005-08-20,"02:27:13"
62,JOAN,COOPER,JOAN.COOPER@sakilacustomer.org,1,1704,2,14574,1.99,2005-08-21,"16:50:34"
62,JOAN,COOPER,JOAN.COOPER@sakilacustomer.org,1,1705,2,14594,2.99,2005-08-21,"17:34:24"
62,JOAN,COOPER,JOAN.COOPER@sakilacustomer.org,1,1706,2,14821,4.99,2005-08-22,"01:20:19"
62,JOAN,COOPER,JOAN.COOPER@sakilacustomer.org,1,1707,1,15464,6.99,2005-08-23,"01:15:18"
62,JOAN,COOPER,JOAN.COOPER@sakilacustomer.org,1,1708,1,15591,0.99,2005-08-23,"06:11:52"
63,ASHLEY,RICHARDSON,ASHLEY.RICHARDSON@sakilacustomer.org,1,1709,2,1818,0.99,2005-06-16,"21:30:34"
63,ASHLEY,RICHARDSON,ASHLEY.RICHARDSON@sakilacustomer.org,1,1710,2,3923,8.99,2005-07-06,"20:34:10"
63,ASHLEY,RICHARDSON,ASHLEY.RICHARDSON@sakilacustomer.org,1,1711,1,4587,4.99,2005-07-08,"06:16:26"
63,ASHLEY,RICHARDSON,ASHLEY.RICHARDSON@sakilacustomer.org,1,1712,1,5585,6.99,2005-07-10,"04:15:43"
63,ASHLEY,RICHARDSON,ASHLEY.RICHARDSON@sakilacustomer.org,1,1713,2,5788,4.99,2005-07-10,"14:10:22"
63,ASHLEY,RICHARDSON,ASHLEY.RICHARDSON@sakilacustomer.org,1,1714,2,5832,4.99,2005-07-10,"16:34:48"
63,ASHLEY,RICHARDSON,ASHLEY.RICHARDSON@sakilacustomer.org,1,1715,2,6769,3.99,2005-07-12,"15:48:54"
63,ASHLEY,RICHARDSON,ASHLEY.RICHARDSON@sakilacustomer.org,1,1716,2,6847,8.99,2005-07-12,"19:22:37"
63,ASHLEY,RICHARDSON,ASHLEY.RICHARDSON@sakilacustomer.org,1,1717,2,8311,5.99,2005-07-29,"03:26:07"
63,ASHLEY,RICHARDSON,ASHLEY.RICHARDSON@sakilacustomer.org,1,1718,2,9007,0.99,2005-07-30,"05:09:32"
63,ASHLEY,RICHARDSON,ASHLEY.RICHARDSON@sakilacustomer.org,1,1719,1,9546,4.99,2005-07-31,"01:47:40"
63,ASHLEY,RICHARDSON,ASHLEY.RICHARDSON@sakilacustomer.org,1,1720,2,9549,3.99,2005-07-31,"01:57:04"
63,ASHLEY,RICHARDSON,ASHLEY.RICHARDSON@sakilacustomer.org,1,1721,1,9795,0.99,2005-07-31,"10:47:19"
63,ASHLEY,RICHARDSON,ASHLEY.RICHARDSON@sakilacustomer.org,1,1722,2,9938,2.99,2005-07-31,"15:28:47"
63,ASHLEY,RICHARDSON,ASHLEY.RICHARDSON@sakilacustomer.org,1,1723,2,10148,0.99,2005-07-31,"22:19:16"
63,ASHLEY,RICHARDSON,ASHLEY.RICHARDSON@sakilacustomer.org,1,1724,1,10288,6.99,2005-08-01,"03:38:42"
63,ASHLEY,RICHARDSON,ASHLEY.RICHARDSON@sakilacustomer.org,1,1725,1,11902,4.99,2005-08-17,"15:37:34"
63,ASHLEY,RICHARDSON,ASHLEY.RICHARDSON@sakilacustomer.org,1,1726,2,12342,2.99,2005-08-18,"07:12:46"
63,ASHLEY,RICHARDSON,ASHLEY.RICHARDSON@sakilacustomer.org,1,1727,2,12515,0.99,2005-08-18,"13:39:26"
63,ASHLEY,RICHARDSON,ASHLEY.RICHARDSON@sakilacustomer.org,1,1728,1,12954,7.99,2005-08-19,"06:04:34"
63,ASHLEY,RICHARDSON,ASHLEY.RICHARDSON@sakilacustomer.org,1,1729,1,13089,0.99,2005-08-19,"10:38:56"
63,ASHLEY,RICHARDSON,ASHLEY.RICHARDSON@sakilacustomer.org,1,1730,1,13624,8.99,2005-08-20,"06:51:02"
63,ASHLEY,RICHARDSON,ASHLEY.RICHARDSON@sakilacustomer.org,1,1731,1,14931,3.99,2005-08-22,"05:38:55"
63,ASHLEY,RICHARDSON,ASHLEY.RICHARDSON@sakilacustomer.org,1,1732,1,15060,5.99,2005-08-22,"10:24:32"
63,ASHLEY,RICHARDSON,ASHLEY.RICHARDSON@sakilacustomer.org,1,1733,1,15229,2.99,2005-08-22,"17:30:25"
64,JUDITH,COX,JUDITH.COX@sakilacustomer.org,0,1734,1,494,4.99,2005-05-28,"00:39:31"
64,JUDITH,COX,JUDITH.COX@sakilacustomer.org,0,1735,1,587,0.99,2005-05-28,"12:05:33"
64,JUDITH,COX,JUDITH.COX@sakilacustomer.org,0,1736,1,1001,2.99,2005-05-31,"00:46:31"
64,JUDITH,COX,JUDITH.COX@sakilacustomer.org,0,1737,2,1335,0.99,2005-06-15,"11:51:30"
64,JUDITH,COX,JUDITH.COX@sakilacustomer.org,0,1738,1,2060,2.99,2005-06-17,"15:42:42"
64,JUDITH,COX,JUDITH.COX@sakilacustomer.org,0,1739,2,3982,0.99,2005-07-06,"23:14:16"
64,JUDITH,COX,JUDITH.COX@sakilacustomer.org,0,1740,1,4288,4.99,2005-07-07,"15:38:25"
64,JUDITH,COX,JUDITH.COX@sakilacustomer.org,0,1741,1,4690,1.99,2005-07-08,"11:04:02"
64,JUDITH,COX,JUDITH.COX@sakilacustomer.org,0,1742,2,4819,5.99,2005-07-08,"17:19:15"
64,JUDITH,COX,JUDITH.COX@sakilacustomer.org,0,1743,2,4971,5.99,2005-07-08,"23:54:49"
64,JUDITH,COX,JUDITH.COX@sakilacustomer.org,0,1744,1,5114,3.99,2005-07-09,"07:07:05"
64,JUDITH,COX,JUDITH.COX@sakilacustomer.org,0,1745,2,5279,2.99,2005-07-09,"14:46:36"
64,JUDITH,COX,JUDITH.COX@sakilacustomer.org,0,1746,1,5432,0.99,2005-07-09,"21:21:25"
64,JUDITH,COX,JUDITH.COX@sakilacustomer.org,0,1747,2,6372,2.99,2005-07-11,"21:35:06"
64,JUDITH,COX,JUDITH.COX@sakilacustomer.org,0,1748,2,6457,0.99,2005-07-12,"01:06:35"
64,JUDITH,COX,JUDITH.COX@sakilacustomer.org,0,1749,2,6698,1.99,2005-07-12,"12:45:00"
64,JUDITH,COX,JUDITH.COX@sakilacustomer.org,0,1750,2,6744,0.99,2005-07-12,"14:30:28"
64,JUDITH,COX,JUDITH.COX@sakilacustomer.org,0,1751,2,7045,0.99,2005-07-27,"03:27:35"
64,JUDITH,COX,JUDITH.COX@sakilacustomer.org,0,1752,1,7082,2.99,2005-07-27,"04:27:32"
64,JUDITH,COX,JUDITH.COX@sakilacustomer.org,0,1753,1,7476,1.99,2005-07-27,"19:08:56"
64,JUDITH,COX,JUDITH.COX@sakilacustomer.org,0,1754,2,8602,4.99,2005-07-29,"13:04:27"
64,JUDITH,COX,JUDITH.COX@sakilacustomer.org,0,1755,1,9832,2.99,2005-07-31,"12:01:49"
64,JUDITH,COX,JUDITH.COX@sakilacustomer.org,0,1756,1,9880,6.99,2005-07-31,"13:49:02"
64,JUDITH,COX,JUDITH.COX@sakilacustomer.org,0,1757,1,9924,3.99,2005-07-31,"15:04:57"
64,JUDITH,COX,JUDITH.COX@sakilacustomer.org,0,1758,2,10185,0.99,2005-08-01,"00:12:11"
64,JUDITH,COX,JUDITH.COX@sakilacustomer.org,0,1759,2,10714,4.99,2005-08-01,"18:51:29"
64,JUDITH,COX,JUDITH.COX@sakilacustomer.org,0,1760,1,10889,4.99,2005-08-02,"00:54:33"
64,JUDITH,COX,JUDITH.COX@sakilacustomer.org,0,1761,1,12409,0.99,2005-08-18,"09:43:58"
64,JUDITH,COX,JUDITH.COX@sakilacustomer.org,0,1762,1,13773,2.99,2005-08-20,"11:50:14"
64,JUDITH,COX,JUDITH.COX@sakilacustomer.org,0,1763,1,13971,0.99,2005-08-20,"18:44:53"
64,JUDITH,COX,JUDITH.COX@sakilacustomer.org,0,1764,1,14167,5.99,2005-08-21,"02:59:48"
64,JUDITH,COX,JUDITH.COX@sakilacustomer.org,0,1765,2,14316,0.99,2005-08-21,"07:59:47"
64,JUDITH,COX,JUDITH.COX@sakilacustomer.org,0,1766,2,13333,4.99,2006-02-14,"15:16:03"
65,ROSE,HOWARD,ROSE.HOWARD@sakilacustomer.org,1,1767,1,295,4.99,2005-05-26,"20:33:20"
65,ROSE,HOWARD,ROSE.HOWARD@sakilacustomer.org,1,1768,2,657,0.99,2005-05-28,"20:23:09"
65,ROSE,HOWARD,ROSE.HOWARD@sakilacustomer.org,1,1769,1,2173,7.99,2005-06-18,"00:08:20"
65,ROSE,HOWARD,ROSE.HOWARD@sakilacustomer.org,1,1770,1,3051,4.99,2005-06-20,"13:06:52"
65,ROSE,HOWARD,ROSE.HOWARD@sakilacustomer.org,1,1771,1,3535,4.99,2005-07-06,"01:32:46"
65,ROSE,HOWARD,ROSE.HOWARD@sakilacustomer.org,1,1772,1,4240,4.99,2005-07-07,"13:33:12"
65,ROSE,HOWARD,ROSE.HOWARD@sakilacustomer.org,1,1773,2,4635,3.99,2005-07-08,"08:42:40"
65,ROSE,HOWARD,ROSE.HOWARD@sakilacustomer.org,1,1774,1,5735,3.99,2005-07-10,"11:39:15"
65,ROSE,HOWARD,ROSE.HOWARD@sakilacustomer.org,1,1775,2,6527,0.99,2005-07-12,"04:23:06"
65,ROSE,HOWARD,ROSE.HOWARD@sakilacustomer.org,1,1776,1,7877,6.99,2005-07-28,"10:25:36"
65,ROSE,HOWARD,ROSE.HOWARD@sakilacustomer.org,1,1777,2,8392,1.99,2005-07-29,"06:00:27"
65,ROSE,HOWARD,ROSE.HOWARD@sakilacustomer.org,1,1778,2,8404,5.99,2005-07-29,"06:27:01"
65,ROSE,HOWARD,ROSE.HOWARD@sakilacustomer.org,1,1779,1,9293,3.99,2005-07-30,"16:12:28"
65,ROSE,HOWARD,ROSE.HOWARD@sakilacustomer.org,1,1780,2,11100,5.99,2005-08-02,"08:08:00"
65,ROSE,HOWARD,ROSE.HOWARD@sakilacustomer.org,1,1781,1,11227,8.99,2005-08-02,"12:48:05"
65,ROSE,HOWARD,ROSE.HOWARD@sakilacustomer.org,1,1782,2,11461,4.99,2005-08-02,"21:35:00"
65,ROSE,HOWARD,ROSE.HOWARD@sakilacustomer.org,1,1783,2,11845,2.99,2005-08-17,"13:16:38"
65,ROSE,HOWARD,ROSE.HOWARD@sakilacustomer.org,1,1784,1,12114,7.99,2005-08-17,"23:02:00"
65,ROSE,HOWARD,ROSE.HOWARD@sakilacustomer.org,1,1785,1,12688,6.99,2005-08-18,"19:59:54"
65,ROSE,HOWARD,ROSE.HOWARD@sakilacustomer.org,1,1786,2,13692,0.99,2005-08-20,"09:07:52"
65,ROSE,HOWARD,ROSE.HOWARD@sakilacustomer.org,1,1787,2,14140,6.99,2005-08-21,"02:04:57"
65,ROSE,HOWARD,ROSE.HOWARD@sakilacustomer.org,1,1788,1,14356,0.99,2005-08-21,"09:08:51"
66,JANICE,WARD,JANICE.WARD@sakilacustomer.org,1,1789,2,933,4.99,2005-05-30,"13:08:45"
66,JANICE,WARD,JANICE.WARD@sakilacustomer.org,1,1790,1,1236,2.99,2005-06-15,"04:34:27"
66,JANICE,WARD,JANICE.WARD@sakilacustomer.org,1,1791,1,1907,2.99,2005-06-17,"05:08:27"
66,JANICE,WARD,JANICE.WARD@sakilacustomer.org,1,1792,1,2106,4.99,2005-06-17,"19:29:03"
